York		c	53.962	-1.0837
Yarmouth	Isle of Wight	t	50.7062	-1.4972
Yateley	Hart	t	51.3402	-0.8186
Yate	South Gloucestershire	t	51.5406	-2.4193
Yeovil	South Somerset	t	50.9408	-2.6335
Ystrad Mynach	Caerffili - Caerphilly	t	51.6413	-3.2363
Y Coed Duon	Caerffili - Caerphilly	t	51.6678	-3.1958
Y Bont-Faen	Bro Morgannwg - the Vale of Glamorgan	t	51.4617	-3.447
Y Gelli Gandryll	Powys - Powys	t	52.0743	-3.1261
Ystradgynlais	Powys - Powys	t	51.7775	-3.7584
Y Fflint	Sir y Fflint - Flintshire	t	53.2483	-3.1365
Y Waun	Wrecsam - Wrexham	t	52.9334	-3.0571
Y Trallwng	Powys - Powys	t	52.6606	-3.1497
Y Bala	Gwynedd - Gwynedd	t	52.9104	-3.5986
Yeadon	Leeds	t	53.8661	-1.685
Yarm	Stockton-on-Tees	t	54.509	-1.3543
Yeading	Ealing	a	51.5329	-0.3968
Yarborough	North East Lincolnshire	a	53.5626	-0.1104
Yarbridge	Isle of Wight	a	50.6757	-1.1451
York Town	Surrey Heath	a	51.3339	-0.7695
Ynyshir	Rhondda Cynon Taf - Rhondda Cynon Taf	a	51.6244	-3.4114
Ynysboeth	Rhondda Cynon Taf - Rhondda Cynon Taf	a	51.6566	-3.3435
Yr Eglwys Newydd	Caerdydd - Cardiff	a	51.5157	-3.2224
Ynysmaerdy	Rhondda Cynon Taf - Rhondda Cynon Taf	a	51.5513	-3.3965
Y Rhath	Caerdydd - Cardiff	a	51.4956	-3.1562
Ystrad	Rhondda Cynon Taf - Rhondda Cynon Taf	a	51.6439	-3.459
Y Parc	Pen-y-bont ar Ogwr - Bridgend	a	51.6014	-3.6631
Ynyswen	Rhondda Cynon Taf - Rhondda Cynon Taf	a	51.665	-3.5211
Ystrad Fawr	Pen-y-bont ar Ogwr - Bridgend	a	51.507	-3.5881
Ynysmaerdy	Castell-nedd Port Talbot - Neath Port Talbot	a	51.6409	-3.8104
Ynysforgan	Abertawe - Swansea	a	51.6775	-3.9163
Yew Tree	Sandwell	a	52.5577	-1.9622
Yardley Fields	Birmingham	a	52.4776	-1.8153
Yardley Wood	Birmingham	a	52.419	-1.8576
Yardley	Birmingham	a	52.4722	-1.8128
Ysgubor Newydd	Merthyr Tudful - Merthyr Tydfil	a	51.7414	-3.3659
Ynys-fach	Merthyr Tudful - Merthyr Tydfil	a	51.7471	-3.3848
Ynys-isaf	Powys - Powys	a	51.7898	-3.7482
Ynystawe	Abertawe - Swansea	a	51.6862	-3.9069
Ynysmeudwy	Castell-nedd Port Talbot - Neath Port Talbot	a	51.7334	-3.8315
Ynys-uchaf	Powys - Powys	a	51.7894	-3.7429
Yew Tree	Tameside	a	53.4707	-2.0653
Y-Ffrith	Sir Ddinbych - Denbighshire	a	53.3338	-3.4356
Y Wern	Gwynedd - Gwynedd	a	53.1771	-4.2159
Yaddlethorpe	North Lincolnshire	a	53.552	-0.6673
Yews Hill	Kirklees	a	53.6348	-1.8016
Yarlside	Barrow-in-Furness	a	54.1204	-3.1914
Yorkhill	Glasgow City	a	55.866	-4.2928
Yoker	Glasgow City	a	55.8908	-4.3746
Yorkletts	Canterbury	v	51.3304	1.0021
Yalding	Maidstone	v	51.2261	0.432
Yoxford	East Suffolk	v	52.2672	1.5077
Yaxley	Mid Suffolk	v	52.3216	1.1094
Yelling	Huntingdonshire	v	52.2485	-0.1579
Yarwell	North Northamptonshire	v	52.5657	-0.4202
Yaxley	Huntingdonshire	v	52.5188	-0.2542
Yelden	Bedford	v	52.2892	-0.518
Yelverton	South Norfolk	v	52.572	1.3813
Yaxham	Breckland	v	52.6555	0.9627
Yarburgh	East Lindsey	v	53.4174	0.0295
Yaverland	Isle of Wight	v	50.663	-1.1349
Yawl	East Devon	v	50.7466	-2.9664
Yettington	East Devon	v	50.6632	-3.3404
Yeoford	Mid Devon	v	50.7756	-3.7274
Yelverton	West Devon	v	50.4915	-4.0864
Yealmbridge	South Hams	v	50.353	-3.9872
Yealmpton	South Hams	v	50.3486	-3.9988
Yondertown	South Hams	v	50.4148	-3.9824
Yeolmbridge	Cornwall	v	50.6625	-4.3845
Yapton	Arun	v	50.8194	-0.6098
Yattendon	West Berkshire	v	51.4643	-1.2034
Yatesbury	Wiltshire	v	51.4442	-1.9063
Yatton Keynell	Wiltshire	v	51.4863	-2.1934
Yarnbrook	Wiltshire	v	51.2934	-2.191
Yenston	South Somerset	v	50.9892	-2.4076
Yarlington	South Somerset	v	51.0613	-2.4936
Yatton	North Somerset	v	51.3865	-2.8191
Yeovilton	South Somerset	v	51.0044	-2.649
Yetminster	Dorset	v	50.8956	-2.5795
Yeovil Marsh	South Somerset	v	50.966	-2.6478
Yarcombe	East Devon	v	50.8692	-3.0735
Ynysowen	Merthyr Tudful - Merthyr Tydfil	v	51.6872	-3.3368
Ynysybwl	Rhondda Cynon Taf - Rhondda Cynon Taf	v	51.6377	-3.3592
Ynysddu	Caerffili - Caerphilly	v	51.6267	-3.1855
Ystradowen	Bro Morgannwg - the Vale of Glamorgan	v	51.4911	-3.4149
Y Rhws	Bro Morgannwg - the Vale of Glamorgan	v	51.3884	-3.3541
Yondercott	Mid Devon	v	50.9053	-3.3171
Y Wig	Bro Morgannwg - the Vale of Glamorgan	v	51.4379	-3.5511
Yarnscombe	Torridge	v	50.9949	-4.0528
Yelland	North Devon	v	51.0688	-4.1523
Yardley Hastings	West Northamptonshire	v	52.2045	-0.7345
Yardley Gobion	West Northamptonshire	v	52.0962	-0.8845
Yelvertoft	West Northamptonshire	v	52.374	-1.1227
Yarnton	Cherwell	v	51.8099	-1.3068
Yanworth	Cotswold	v	51.8232	-1.8892
Yorkley Slade	Forest of Dean	v	51.7621	-2.5204
Yorkley	Forest of Dean	v	51.7572	-2.537
Yarpole	County of Herefordshire	v	52.28	-2.7821
Y Groes	Powys - Powys	v	52.2732	-3.3293
Y Bontnewydd-ar-Wy	Powys - Powys	v	52.2138	-3.4396
Y Fan	Powys - Powys	v	52.4768	-3.5476
Ynyswen	Powys - Powys	v	51.8043	-3.6885
Ynyslas	Sir Ceredigion - Ceredigion	v	52.5123	-4.0524
Ystradmeurig	Sir Ceredigion - Ceredigion	v	52.2916	-3.9025
Ysbyty Ystwyth	Sir Ceredigion - Ceredigion	v	52.3264	-3.8625
Ystalyfera	Castell-nedd Port Talbot - Neath Port Talbot	v	51.7662	-3.7843
Ystradowen	Sir Gaerfyrddin - Carmarthenshire	v	51.7969	-3.8144
Y Gurnos	Powys - Powys	v	51.7697	-3.7771
Ystrad Aeron	Sir Ceredigion - Ceredigion	v	52.1813	-4.1597
Y Tymbl	Sir Gaerfyrddin - Carmarthenshire	v	51.7873	-4.1175
Y Ferwig	Sir Ceredigion - Ceredigion	v	52.1147	-4.6531
Y Sgwâr	Sir Benfro - Pembrokeshire	v	51.9382	-5.1361
Youlgreave	Derbyshire Dales	v	53.1752	-1.6864
Yeaveley	Derbyshire Dales	v	52.9562	-1.7263
Yoxall	East Staffordshire	v	52.7667	-1.7908
Yarnfield	Stafford	v	52.8914	-2.2007
Yarlet	Stafford	v	52.8556	-2.1337
Yockleton	Shropshire	v	52.6857	-2.8873
Yr Hôb	Sir y Fflint - Flintshire	v	53.1042	-3.0338
Yr Hôb	Sir y Fflint - Flintshire	v	53.1177	-3.0337
Ysceifiog	Sir y Fflint - Flintshire	v	53.2341	-3.2707
Ysbyty Ifan	Conwy - Conwy	v	53.0243	-3.7284
Yr Arwydd	Sir Ynys Mon - Isle of Anglesey	v	53.3497	-4.2853
Y Felinheli	Gwynedd - Gwynedd	v	53.1866	-4.2088
Y Fron	Gwynedd - Gwynedd	v	53.07	-4.2283
Ynys	Gwynedd - Gwynedd	v	52.8963	-4.087
Y Fali	Sir Ynys Mon - Isle of Anglesey	v	53.2817	-4.5622
Y Ffôr	Gwynedd - Gwynedd	v	52.9251	-4.3827
Yedingham	Ryedale	v	54.2029	-0.6322
Yokefleet	East Riding of Yorkshire	v	53.7082	-0.7573
Yapham	East Riding of Yorkshire	v	53.9586	-0.7996
Yearsley	Hambleton	v	54.1632	-1.1014
Yafforth	Hambleton	v	54.3451	-1.4739
Yealand Redmayne	Lancaster	v	54.176	-2.7655
Yealand Conyers	Lancaster	v	54.1653	-2.7564
Yearby	Redcar and Cleveland	v	54.5807	-1.0722
Yanwath	Eden	v	54.6422	-2.7585
Yarrowford	Scottish Borders	v	55.5611	-2.934
Yarrow	Scottish Borders	v	55.5384	-3.0195
Ythanbank	Aberdeenshire	v	57.3995	-2.1618
Yelsted	Maidstone	h	51.3305	0.6177
Yewhedges	Swale	h	51.2642	0.8146
Yopps Green	Tonbridge and Malling	h	51.2618	0.2952
Yew Tree Green	Tunbridge Wells	h	51.1527	0.4347
Young's End	Chelmsford	h	51.8477	0.5235
Yafford	Isle of Wight	h	50.6344	-1.368
Yondover	Dorset	h	50.7421	-2.7121
Yate Rocks	South Gloucestershire	h	51.5573	-2.4029
Yanley	North Somerset	h	51.4243	-2.6486
Yarley	Mendip	h	51.203	-2.7138
Yeabridge	South Somerset	h	50.9398	-2.7988
Yarrow	Sedgemoor	h	51.2183	-2.8881
Yarford	Somerset West and Taunton	h	51.0611	-3.1397
Yarde	Somerset West and Taunton	h	51.1434	-3.3438
Yr As Fawr	Bro Morgannwg - the Vale of Glamorgan	h	51.424	-3.5543
Yarnacott	North Devon	h	51.0572	-3.9674
Yelford	West Oxfordshire	h	51.7395	-1.4806
Yieldingtree	Wyre Forest	h	52.3949	-2.154
Yarhampton Cross	Malvern Hills	h	52.3037	-2.3341
Yarkhill	County of Herefordshire	h	52.0805	-2.5761
Yatton	County of Herefordshire	h	52.296	-2.8374
Yazor	County of Herefordshire	h	52.1141	-2.8722
Yarsop	County of Herefordshire	h	52.1232	-2.8635
Ystradfellte	Powys - Powys	h	51.8095	-3.5533
Y Gors	Sir Ceredigion - Ceredigion	h	52.3772	-4.0139
Ystumtuen	Sir Ceredigion - Ceredigion	h	52.3914	-3.8597
Yerbeston	Sir Benfro - Pembrokeshire	h	51.7462	-4.8086
Yawthorpe	West Lindsey	h	53.4158	-0.6527
Yeldersley	Derbyshire Dales	h	52.9975	-1.6999
Yatehouse Green	Cheshire West and Chester	h	53.2151	-2.4425
Yorton	Shropshire	h	52.8097	-2.7366
Yorton Heath	Shropshire	h	52.7962	-2.735
Yeaton	Shropshire	h	52.7691	-2.8407
Y Wig	Powys - Powys	h	52.7004	-3.3592
Yatts	Ryedale	h	54.2748	-0.7604
Youlthorpe	East Riding of Yorkshire	h	53.9911	-0.8325
Youlton	Hambleton	h	54.0652	-1.2517
York	Ribble Valley	h	53.7986	-2.4428
Yearngill	Allerdale	h	54.7833	-3.3388
Yeavering	Northumberland	h	55.5662	-2.1022
Yieldshields	South Lanarkshire	h	55.736	-3.7985
Yetts o' Muckhart	Clackmannanshire	h	56.194	-3.6037
Ythsie	Aberdeenshire	h	57.3672	-2.1896
Ythanwells	Aberdeenshire	h	57.435	-2.6113
Yiewsley	Hillingdon	o	51.5133	-0.4728
Yarnfield	Wiltshire	o	51.1433	-2.3179
Yewstock	Dorset	o	50.9369	-2.3038
Yarberry	North Somerset	o	51.3182	-2.8791
Yardro	Powys - Powys	o	52.2215	-3.139
Y Ffald	Sir Ceredigion - Ceredigion	o	52.4427	-4.0323
Ysbyty Cynfyn	Sir Ceredigion - Ceredigion	o	52.3967	-3.83
Yockenthwaite	Craven	o	54.2069	-2.1479
Youlieburn	Aberdeenshire	o	57.378	-2.2066
Yinstay	Orkney Islands	o	58.9773	-2.8531
Yesnaby	Orkney Islands	o	59.0229	-3.3484
